MainType,ViewType,OfferType,OFFER_NAME,INCENTIVES,VALIDITY,TIME_DURATION,RECURSIVE,PRORATED,DEPOSIT,SUB,UNSUB,INFO,OFFER_CAT,CHARGES,MainHeader
IDD,CallCenter,Add On,IDD Group 1 (5 Destinations),Reduced rates,30 Days,24 Hours,Yes,Yes,24 Hours,"Customer Care Center, Contact Centers and Franchise Centers","Customer Care Center, Contact Centers and Franchise Centers",Dest-100 m-Initial -- PKR 100 m100 -- PKR 100 m400 -- PKR 100 m600 -- PKR 100 m900 -- PKR 100 5-Intl. Dest-50 m300 -- PKR 50 m999 -- PKR 50 m1500 -- PKR 50 mUnlimited (Basic+Premium) -- PKR 50 Business Package -- PKR 50,Postpaid,Dest-100 m-Initial -- PKR 100 m100 -- PKR 100 m400 -- PKR 100 m600 -- PKR 100 m900 -- PKR 100 5-Intl. Dest-50 m300 -- PKR 50 m999 -- PKR 50 m1500 -- PKR 50 mUnlimited (Basic+Premium) -- PKR 50 Business Package -- PKR 50,B2C
Offer,BackEndTeam,Hybrid,Chenab Haftawar Offer (Old Name Chiniot LBC),"4GB, 20 Off-Net, 200 On-Net Min aur 200 SMS",7 days,24 hours,No,No,24 hours,*664#,*664*4#,*664*3#,Prepaid,Rs. 173 (inc tax),B2C
Offer,CallCenter,Hybrid,Chenab Haftawar Offer (Old Name Chiniot LBC),"4GB, 20 Off-Net, 200 On-Net Min aur 200 SMS",7 days,24 hours,No,No,24 hours,*664#,*664*4#,*664*3#,Prepaid,Rs. 173 (inc tax),B2C
Offer,CallCenter,Hybrid,Chenab Haftawar Offer (Old Name Chiniot LBC),"4GB, 20 Off-Net, 200 On-Net Min aur 200 SMS",7 days,24 hours,No,No,24 hours,*664#,*664*4#,*664*3#,Prepaid,Rs. 173 (inc tax),B2C
Offer,Franchise,Hybrid,Chenab Haftawar Offer (Old Name Chiniot LBC),"4GB, 20 Off-Net, 200 On-Net Min aur 200 SMS",7 days,24 hours,No,No,24 hours,*664#,*664*4#,*664*3#,Prepaid,Rs. 173 (inc tax),B2C
Offer,CallCenter,Hybrid,Monthly Super Max/Monthly Max,"On-net Minute 3000, Off-net Minutes 500; SMS 3000 ; 50 GBs Data",X+29 Days,24 hours,No,No,24 hours,*708#,*708*4#,*708*3#,Prepaid,Rs.1739 (Incl Tax),B2C
Offer,ExperienceCenter,Hybrid,Monthly Super Max/Monthly Max,"On-net Minute 3000, Off-net Minutes 500; SMS 3000 ; 50 GBs Data",X+29 Days,24 hours,No,No,24 hours,*708#,*708*4#,*708*3#,Prepaid,Rs.1739 (Incl Tax),B2C
Offer,Franchise,Hybrid,Monthly Super Max/Monthly Max,"On-net Minute 3000, Off-net Minutes 500; SMS 3000 ; 50 GBs Data",X+29 Days,24 hours,No,No,24 hours,*708#,*708*4#,*708*3#,Prepaid,Rs.1739 (Incl Tax),B2C
Offer,Franchise,Hybrid,Monthly Super Max/Monthly Max,"On-net Minute 3000, Off-net Minutes 500; SMS 3000 ; 50 GBs Data",X+29 Days,24 hours,No,No,24 hours,*708#,*708*4#,*708*3#,Prepaid,Rs.1739 (Incl Tax),B2C
Offer,BackEndTeam,Voice,Weekly Gupshup (old name: Weekly Voice Offer),"1000 Jazz Min & SMS, 60 Other Network Min & 100MB",7 days,24 hours,No,No,24 hours,*211#,*211*4#,*211*3#,Prepaid,173 Incl Tax,B2C
Offer,ExperienceCenter,Voice,Weekly Gupshup (old name: Weekly Voice Offer),"1000 Jazz Min & SMS, 60 Other Network Min & 100MB",7 days,24 hours,No,No,24 hours,*211#,*211*4#,*211*3#,Prepaid,173 Incl Tax,B2C
Offer,Franchise,Voice,Weekly Gupshup (old name: Weekly Voice Offer),"1000 Jazz Min & SMS, 60 Other Network Min & 100MB",7 days,24 hours,No,No,24 hours,*211#,*211*4#,*211*3#,Prepaid,173 Incl Tax,B2C
Offer,BackEndTeam,Voice,Daily Voice Bundle - Whitelisted,100 Jazz/Warid minutes,Same day midnight (12AM),24 hours,No,No,Same day midnight (12AM),N/A,N/A,N/A,Prepaid,Rs.4 inclusive of tax,B2C
Offer,CallCenter,Voice,Daily Voice Bundle - Whitelisted,100 Jazz/Warid minutes,Same day midnight (12AM),24 hours,No,No,Same day midnight (12AM),N/A,N/A,N/A,Prepaid,Rs.4 inclusive of tax,B2C
Offer,ExperienceCenter,Voice,Daily Voice Bundle - Whitelisted,100 Jazz/Warid minutes,Same day midnight (12AM),24 hours,No,No,Same day midnight (12AM),N/A,N/A,N/A,Prepaid,Rs.4 inclusive of tax,B2C
Offer,Franchise,Voice,Daily Voice Bundle - Whitelisted,100 Jazz/Warid minutes,Same day midnight (12AM),24 hours,No,No,Same day midnight (12AM),N/A,N/A,N/A,Prepaid,Rs.4 inclusive of tax,B2C
Offer,BackEndTeam,LBC,"Sargodha Haftawar LBC offer (*627#) ","3000 MBs , 3000 Onnet, 30 Offnet, 3000 SMS",X+6 days,24 hours,No,No,24 hours,*627#,*627*4#,*627*3#,Prepaid,Rs. 147 (incl tax),B2C
Offer,CallCenter,LBC,"Sargodha Haftawar LBC offer (*627#) ","3000 MBs , 3000 Onnet, 30 Offnet, 3000 SMS",X+6 days,24 hours,No,No,24 hours,*627#,*627*4#,*627*3#,Prepaid,Rs. 147 (incl tax),B2C
Offer,ExperienceCenter,LBC,"Sargodha Haftawar LBC offer (*627#) ","3000 MBs , 3000 Onnet, 30 Offnet, 3000 SMS",X+6 days,24 hours,No,No,24 hours,*627#,*627*4#,*627*3#,Prepaid,Rs. 147 (incl tax),B2C
Offer,Franchise,LBC,"Sargodha Haftawar LBC offer (*627#) ","3000 MBs , 3000 Onnet, 30 Offnet, 3000 SMS",X+6 days,24 hours,No,No,24 hours,*627#,*627*4#,*627*3#,Prepaid,Rs. 147 (incl tax),B2C
Offer,BackEndTeam,LBC,Lajawab Haftawar Offer," 2GB, 2000 On-Net Min, 30 Off-Net Min",7 days,24 hours,No,No,24 Hours,*565#,*565*4#,*565*3#,Prepaid,Rs.173 (incl tax),B2C
Offer,CallCenter,LBC,Lajawab Haftawar Offer," 2GB, 2000 On-Net Min, 30 Off-Net Min",7 days,24 hours,No,No,24 Hours,*565#,*565*4#,*565*3#,Prepaid,Rs.173 (incl tax),B2C
Offer,ExperienceCenter,LBC,Lajawab Haftawar Offer," 2GB, 2000 On-Net Min, 30 Off-Net Min",7 days,24 hours,No,No,24 Hours,*565#,*565*4#,*565*3#,Prepaid,Rs.173 (incl tax),B2C
IDD,BackEndTeam,Voice,IDD Saudi Arabia & UAE,UAE (L+M): Rs. 2.99+Tax / 15 Sec Saudia (L+M): Rs. 1.99+Tax / 15 Sec,"Unlimited ","UNLIMITED ",YES,NO,24 HOURS,*452#,"*452*4#	",Customer will get 10 on-net minutes on every call connected (Maximum 100 min/day) and will be expired at midnight,Prepaid,No Subscription Charges,B2C
IDD,CallCenter,Voice,IDD Saudi Arabia & UAE,UAE (L+M): Rs. 2.99+Tax / 15 Sec Saudia (L+M): Rs. 1.99+Tax / 15 Sec,"Unlimited ","UNLIMITED ",YES,NO,24 HOURS,*452#,"*452*4#	",Customer will get 10 on-net minutes on every call connected (Maximum 100 min/day) and will be expired at midnight,Prepaid,No Subscription Charges,B2C
IDD,ExperienceCenter,Voice,IDD Saudi Arabia & UAE,UAE (L+M): Rs. 2.99+Tax / 15 Sec Saudia (L+M): Rs. 1.99+Tax / 15 Sec,"Unlimited ","UNLIMITED ",YES,NO,24 HOURS,*452#,"*452*4#	",Customer will get 10 on-net minutes on every call connected (Maximum 100 min/day) and will be expired at midnight,Prepaid,No Subscription Charges,B2C
IDD,Franchise,Voice,IDD Saudi Arabia & UAE,UAE (L+M): Rs. 2.99+Tax / 15 Sec Saudia (L+M): Rs. 1.99+Tax / 15 Sec,"Unlimited ","UNLIMITED ",YES,NO,24 HOURS,*452#,"*452*4#	",Customer will get 10 on-net minutes on every call connected (Maximum 100 min/day) and will be expired at midnight,Prepaid,No Subscription Charges,B2C
Offer,BackEndTeam,Hybrid,South 4 Raabta Offer (LBC),"1GB, 1000 Onnet Minutes, 40 Offnet",7 days,24 hours,No,No,24 hours,*766#,*766*4#,*766*3#,Prepaid,Rs.156 [Incl Tax],B2C
Offer,CallCenter,Hybrid,South 4 Raabta Offer (LBC),"1GB, 1000 Onnet Minutes, 40 Offnet",7 days,24 hours,No,No,24 hours,*766#,*766*4#,*766*3#,Prepaid,Rs.156 [Incl Tax],B2C
Offer,ExperienceCenter,Hybrid,South 4 Raabta Offer (LBC),"1GB, 1000 Onnet Minutes, 40 Offnet",7 days,24 hours,No,No,24 hours,*766#,*766*4#,*766*3#,Prepaid,Rs.156 [Incl Tax],B2C
Offer,Franchise,Hybrid,South 4 Raabta Offer (LBC),"1GB, 1000 Onnet Minutes, 40 Offnet",7 days,24 hours,No,No,24 hours,*766#,*766*4#,*766*3#,Prepaid,Rs.156 [Incl Tax],B2C
IDD,BackEndTeam,Voice,IDD India Offer,Rs. 0.50 + Tax / 30 Seconds will be charged on Landline + Mobile,30 DAYS,"UNLIMITED ",yes,no,24 Hours,*296#,*296*4#,Customer needs to dial preferably 0091 as international dialing code.,Prepaid,"FOC ",B2C
IDD,CallCenter,Voice,IDD India Offer,Rs. 0.50 + Tax / 30 Seconds will be charged on Landline + Mobile,30 DAYS,"UNLIMITED ",yes,no,24 Hours,*296#,*296*4#,Customer needs to dial preferably 0091 as international dialing code.,Prepaid,"FOC ",B2C
IDD,ExperienceCenter,Voice,IDD India Offer,Rs. 0.50 + Tax / 30 Seconds will be charged on Landline + Mobile,30 DAYS,"UNLIMITED ",yes,no,24 Hours,*296#,*296*4#,Customer needs to dial preferably 0091 as international dialing code.,Prepaid,"FOC ",B2C
IDD,Franchise,Voice,IDD India Offer,Rs. 0.50 + Tax / 30 Seconds will be charged on Landline + Mobile,30 DAYS,"UNLIMITED ",yes,no,24 Hours,*296#,*296*4#,Customer needs to dial preferably 0091 as international dialing code.,Prepaid,"FOC ",B2C
Offer,BackEndTeam,Hybrid,Chenab Haftawar Offer (Old Name Chiniot LBC),"4GB, 20 Off-Net, 200 On-Net Min aur 200 SMS",7 days,24 hours,No,No,24 hours,*664#,*664*4#,*664*3#,Prepaid,Rs. 173 (inc tax),B2C
Offer,CallCenter,Hybrid,Chenab Haftawar Offer (Old Name Chiniot LBC),"4GB, 20 Off-Net, 200 On-Net Min aur 200 SMS",7 days,24 hours,No,No,24 hours,*664#,*664*4#,*664*3#,Prepaid,Rs. 173 (inc tax),B2C
Offer,ExperienceCenter,Hybrid,Chenab Haftawar Offer (Old Name Chiniot LBC),"4GB, 20 Off-Net, 200 On-Net Min aur 200 SMS",7 days,24 hours,No,No,24 hours,*664#,*664*4#,*664*3#,Prepaid,Rs. 173 (inc tax),B2C
Offer,Franchise,Hybrid,Chenab Haftawar Offer (Old Name Chiniot LBC),"4GB, 20 Off-Net, 200 On-Net Min aur 200 SMS",7 days,24 hours,No,No,24 hours,*664#,*664*4#,*664*3#,Prepaid,Rs. 173 (inc tax),B2C
IDD,BackEndTeam,Voice,"IDD USA, UK and Canada - Prepaid/Postpaid",see details below,-,"UNLIMITED ",yes,no,24 Hours,Dial prefix 456 before number,-,-,Prepaid,"FOC ",B2C
IDD,CallCenter,Voice,"IDD USA, UK and Canada - Prepaid/Postpaid",see details below,-,"UNLIMITED ",yes,no,24 Hours,Dial prefix 456 before number,-,-,Prepaid,"FOC ",B2C
IDD,ExperienceCenter,Voice,"IDD USA, UK and Canada - Prepaid/Postpaid",see details below,-,"UNLIMITED ",yes,no,24 Hours,Dial prefix 456 before number,-,-,Prepaid,"FOC ",B2C
IDD,Franchise,Voice,"IDD USA, UK and Canada - Prepaid/Postpaid",see details below,-,"UNLIMITED ",yes,no,24 Hours,Dial prefix 456 before number,-,-,Prepaid,"FOC ",B2C
IDD,Franchise,Voice,"IDD USA, UK and Canada - Prepaid/Postpaid",see details below,-,"UNLIMITED ",yes,no,24 Hours,Dial prefix 456 before number,-,-,Prepaid,"FOC ",B2C
IDD,BackEndTeam,Voice,IDD UK Landline,Call to UK Landline for Rs.5 + Tax/15 Minutes,Unlimited,"UNLIMITED ",yes,no,24 Hours,Just Dial 456 before UK Landline number,-,Offer is not applicable to premium numbers (any given destination) OR mobile numbers (UK),Prepaid,"FOC ",B2C
IDD,CallCenter,Voice,IDD UK Landline,Call to UK Landline for Rs.5 + Tax/15 Minutes,Unlimited,"UNLIMITED ",yes,no,24 Hours,Just Dial 456 before UK Landline number,-,Offer is not applicable to premium numbers (any given destination) OR mobile numbers (UK),Prepaid,"FOC ",B2C
IDD,ExperienceCenter,Voice,IDD UK Landline,Call to UK Landline for Rs.5 + Tax/15 Minutes,Unlimited,"UNLIMITED ",yes,no,24 Hours,Just Dial 456 before UK Landline number,-,Offer is not applicable to premium numbers (any given destination) OR mobile numbers (UK),Prepaid,"FOC ",B2C
IDD,Franchise,Voice,IDD UK Landline,Call to UK Landline for Rs.5 + Tax/15 Minutes,Unlimited,"UNLIMITED ",yes,no,24 Hours,Just Dial 456 before UK Landline number,-,Offer is not applicable to premium numbers (any given destination) OR mobile numbers (UK),Prepaid,"FOC ",B2C
IDD,BackEndTeam,Voice,IDD UK,Call to UK Rs.1.2+Tax/30 Seconds (Landline + Mobile),Unlimited,"UNLIMITED ",yes,no,24 Hours,*456*2#,*456*2*4#,Call to UK Rs.1.2+Tax/30 Seconds (Landline + Mobile),Prepaid,"FOC ",B2C
IDD,CallCenter,Voice,IDD UK,Call to UK Rs.1.2+Tax/30 Seconds (Landline + Mobile),Unlimited,"UNLIMITED ",yes,no,24 Hours,*456*2#,*456*2*4#,Call to UK Rs.1.2+Tax/30 Seconds (Landline + Mobile),Prepaid,"FOC ",B2C
IDD,ExperienceCenter,Voice,IDD UK,Call to UK Rs.1.2+Tax/30 Seconds (Landline + Mobile),Unlimited,"UNLIMITED ",yes,no,24 Hours,*456*2#,*456*2*4#,Call to UK Rs.1.2+Tax/30 Seconds (Landline + Mobile),Prepaid,"FOC ",B2C
IDD,Franchise,Voice,IDD UK,Call to UK Rs.1.2+Tax/30 Seconds (Landline + Mobile),Unlimited,"UNLIMITED ",yes,no,24 Hours,*456*2#,*456*2*4#,Call to UK Rs.1.2+Tax/30 Seconds (Landline + Mobile),Prepaid,"FOC ",B2C
IDD,BackEndTeam,Hybrid,Weekly Saudi Arabia Voice + SMS Bundle,10 Voice minutes [for Saudi Arabia]  20 SMS [for Saudi Arabia],7 days,-,no,-,24 Hours,*960#,*960*4#,*960*3#,Prepaid,Rs.90,B2C
IDD,CallCenter,Hybrid,Weekly Saudi Arabia Voice + SMS Bundle,10 Voice minutes [for Saudi Arabia]  20 SMS [for Saudi Arabia],7 days,-,no,-,24 Hours,*960#,*960*4#,*960*3#,Prepaid,Rs.90,B2C
IDD,ExperienceCenter,Hybrid,Weekly Saudi Arabia Voice + SMS Bundle,10 Voice minutes [for Saudi Arabia]  20 SMS [for Saudi Arabia],7 days,-,no,-,24 Hours,*960#,*960*4#,*960*3#,Prepaid,Rs.90,B2C
IDD,BackEndTeam,Hybrid,Balance Plus International Recharge Bonus Offer,If recharge is PKR 100 to 199.999 than incentive will be 500 MB plus Recharge amount (after tax) x 1If recharge is PKR 200 to 399.999 than incentive will be 2000 MB plus Recharge amount (after tax) x 2If recharge is PKR 400 and above than incentive will be 5000 MB plus Recharge amount (after tax) x 4,15 days for incentive,-,no,-,-,-,-,If recharge is PKR 100 to 199.999 than incentive will be 500 MB plus Recharge amount (after tax) x 1If recharge is PKR 200 to 399.999 than incentive will be 2000 MB plus Recharge amount (after tax) x 2If recharge is PKR 400 and above than incentive will be 5000 MB plus Recharge amount (after tax) x 4,Prepaid,-,B2C
IDD,CallCenter,Hybrid,Balance Plus International Recharge Bonus Offer,If recharge is PKR 100 to 199.999 than incentive will be 500 MB plus Recharge amount (after tax) x 1If recharge is PKR 200 to 399.999 than incentive will be 2000 MB plus Recharge amount (after tax) x 2If recharge is PKR 400 and above than incentive will be 5000 MB plus Recharge amount (after tax) x 4,15 days for incentive,-,no,-,-,-,-,If recharge is PKR 100 to 199.999 than incentive will be 500 MB plus Recharge amount (after tax) x 1If recharge is PKR 200 to 399.999 than incentive will be 2000 MB plus Recharge amount (after tax) x 2If recharge is PKR 400 and above than incentive will be 5000 MB plus Recharge amount (after tax) x 4,Prepaid,-,B2C
IDD,ExperienceCenter,Hybrid,Balance Plus International Recharge Bonus Offer,If recharge is PKR 100 to 199.999 than incentive will be 500 MB plus Recharge amount (after tax) x 1If recharge is PKR 200 to 399.999 than incentive will be 2000 MB plus Recharge amount (after tax) x 2If recharge is PKR 400 and above than incentive will be 5000 MB plus Recharge amount (after tax) x 4,15 days for incentive,-,no,-,-,-,-,If recharge is PKR 100 to 199.999 than incentive will be 500 MB plus Recharge amount (after tax) x 1If recharge is PKR 200 to 399.999 than incentive will be 2000 MB plus Recharge amount (after tax) x 2If recharge is PKR 400 and above than incentive will be 5000 MB plus Recharge amount (after tax) x 4,Prepaid,-,B2C
IDD,Franchise,Hybrid,Balance Plus International Recharge Bonus Offer,If recharge is PKR 100 to 199.999 than incentive will be 500 MB plus Recharge amount (after tax) x 1If recharge is PKR 200 to 399.999 than incentive will be 2000 MB plus Recharge amount (after tax) x 2If recharge is PKR 400 and above than incentive will be 5000 MB plus Recharge amount (after tax) x 4,15 days for incentive,-,no,-,-,-,-,If recharge is PKR 100 to 199.999 than incentive will be 500 MB plus Recharge amount (after tax) x 1If recharge is PKR 200 to 399.999 than incentive will be 2000 MB plus Recharge amount (after tax) x 2If recharge is PKR 400 and above than incentive will be 5000 MB plus Recharge amount (after tax) x 4,Prepaid,-,B2C
Offer,BackEndTeam,Hybrid,Friends Plus Offer (re-routed to Friends bundle),"1GB Fb & 250 on-net minutes, 200 sms",2 hours,-,No,No,-,*556#,*557*4#,*557*3#,Prepaid,Rs. 17,B2C
Offer,CallCenter,Hybrid,Friends Plus Offer (re-routed to Friends bundle),"1GB Fb & 250 on-net minutes, 200 sms",2 hours,-,No,No,-,*556#,*557*4#,*557*3#,Prepaid,Rs. 17,B2C
Offer,ExperienceCenter,Hybrid,Friends Plus Offer (re-routed to Friends bundle),"1GB Fb & 250 on-net minutes, 200 sms",2 hours,-,No,No,-,*556#,*557*4#,*557*3#,Prepaid,Rs. 17,B2C
Offer,Franchise,Hybrid,Friends Plus Offer (re-routed to Friends bundle),"1GB Fb & 250 on-net minutes, 200 sms",2 hours,-,No,No,-,*556#,*557*4#,*557*3#,Prepaid,Rs. 17,B2C
Offer,BackEndTeam,Voice,Weekly Gupshup (old name: Weekly Voice Offer),"1000 Jazz Min & SMS, 60 Other Network Min & 100MB",7 days,24 hours,No,No,24 hours,*211#,*211*4#,*211*3#,Prepaid,173 Incl Tax,B2C
Offer,CallCenter,Voice,Weekly Gupshup (old name: Weekly Voice Offer),"1000 Jazz Min & SMS, 60 Other Network Min & 100MB",7 days,24 hours,No,No,24 hours,*211#,*211*4#,*211*3#,Prepaid,173 Incl Tax,B2C
Offer,ExperienceCenter,Voice,Weekly Gupshup (old name: Weekly Voice Offer),"1000 Jazz Min & SMS, 60 Other Network Min & 100MB",7 days,24 hours,No,No,24 hours,*211#,*211*4#,*211*3#,Prepaid,173 Incl Tax,B2C
Offer,Franchise,Voice,Weekly Gupshup (old name: Weekly Voice Offer),"1000 Jazz Min & SMS, 60 Other Network Min & 100MB",7 days,24 hours,No,No,24 hours,*211#,*211*4#,*211*3#,Prepaid,173 Incl Tax,B2C
Offer,BackEndTeam,Hybrid,Weekly WhatsApp & SMS Offer,"SMS: 1500 SMS  WhatsApp (MBs): 25MBs ",7 days,24 hours,No,No,24 hours,*101*1*07#,*101*4*07#,*101*3*07#,Prepaid,Rs. 34,B2C
Offer,CallCenter,Hybrid,Weekly WhatsApp & SMS Offer,"SMS: 1500 SMS  WhatsApp (MBs): 25MBs ",7 days,24 hours,No,No,24 hours,*101*1*07#,*101*4*07#,*101*3*07#,Prepaid,Rs. 34,B2C
Offer,ExperienceCenter,Hybrid,Weekly WhatsApp & SMS Offer,"SMS: 1500 SMS  WhatsApp (MBs): 25MBs ",7 days,24 hours,No,No,24 hours,*101*1*07#,*101*4*07#,*101*3*07#,Prepaid,Rs. 34,B2C
Offer,Franchise,Hybrid,Weekly WhatsApp & SMS Offer,"SMS: 1500 SMS  WhatsApp (MBs): 25MBs ",7 days,24 hours,No,No,24 hours,*101*1*07#,*101*4*07#,*101*3*07#,Prepaid,Rs. 34,B2C
Offer,BackEndTeam,Hybrid,Monthly Super Duper Offer,"3000 Jazz+Warid On-Net, 300 Off-net Minutes, 3000 SMS All Network, 15GB 2G/3G/4G",X+29 days,24 hours,No,No,24 hours,*706# or *7000#,*706*4# or *7000*4#,*706*3# or *7000*3#,Prepaid,NWD PKR 1304 (Incl Tax),B2C
Offer,CallCenter,Hybrid,Monthly Super Duper Offer,"3000 Jazz+Warid On-Net, 300 Off-net Minutes, 3000 SMS All Network, 15GB 2G/3G/4G",X+29 days,24 hours,No,No,24 hours,*706# or *7000#,*706*4# or *7000*4#,*706*3# or *7000*3#,Prepaid,NWD PKR 1304 (Incl Tax),B2C
Offer,ExperienceCenter,Hybrid,Monthly Super Duper Offer,"3000 Jazz+Warid On-Net, 300 Off-net Minutes, 3000 SMS All Network, 15GB 2G/3G/4G",X+29 days,24 hours,No,No,24 hours,*706# or *7000#,*706*4# or *7000*4#,*706*3# or *7000*3#,Prepaid,NWD PKR 1304 (Incl Tax),B2C
Offer,Franchise,Hybrid,Monthly Super Duper Offer,"3000 Jazz+Warid On-Net, 300 Off-net Minutes, 3000 SMS All Network, 15GB 2G/3G/4G",X+29 days,24 hours,No,No,24 hours,*706# or *7000#,*706*4# or *7000*4#,*706*3# or *7000*3#,Prepaid,NWD PKR 1304 (Incl Tax),B2C
Offer,Franchise,Hybrid,Monthly Super Duper Offer,"3000 Jazz+Warid On-Net, 300 Off-net Minutes, 3000 SMS All Network, 15GB 2G/3G/4G",X+29 days,24 hours,No,No,24 hours,*706# or *7000#,*706*4# or *7000*4#,*706*3# or *7000*3#,Prepaid,NWD PKR 1304 (Incl Tax),B2C
Offer,BackEndTeam,LBC,Karachi Weekly LBC- *406# (Sindh Haftawar Offer),"20GB (10GB Whatsapp), 1000 All Network 1000 SMS",7 Days,24 Hours,No,No,24 hours,*406#,*406*4#,*406*3#,Prepaid,"PKR : 330 (incl tax), Load Rs 380",B2C
Offer,CallCenter,LBC,Karachi Weekly LBC- *406# (Sindh Haftawar Offer),"20GB (10GB Whatsapp), 1000 All Network 1000 SMS",7 Days,24 Hours,No,No,24 hours,*406#,*406*4#,*406*3#,Prepaid,"PKR : 330 (incl tax), Load Rs 380",B2C
Offer,ExperienceCenter,LBC,Karachi Weekly LBC- *406# (Sindh Haftawar Offer),"20GB (10GB Whatsapp), 1000 All Network 1000 SMS",7 Days,24 Hours,No,No,24 hours,*406#,*406*4#,*406*3#,Prepaid,"PKR : 330 (incl tax), Load Rs 380",B2C
Offer,Franchise,LBC,Karachi Weekly LBC- *406# (Sindh Haftawar Offer),"20GB (10GB Whatsapp), 1000 All Network 1000 SMS",7 Days,24 Hours,No,No,24 hours,*406#,*406*4#,*406*3#,Prepaid,"PKR : 330 (incl tax), Load Rs 380",B2C
Offer,BackEndTeam,Hybrid,Weekly Super Duper Routing Weekly Super Plus,"5000 On-net Minutes, 120 Off-net Minutes, 5000 SMS, 10 GBs",X+6 Days,24 hours,No,No,24 Hours,*770#,*770*4#,*770*3#,Prepaid,Rs. 345 Incl Tax,B2C
Offer,CallCenter,Hybrid,Weekly Super Duper Routing Weekly Super Plus,"5000 On-net Minutes, 120 Off-net Minutes, 5000 SMS, 10 GBs",X+6 Days,24 hours,No,No,24 Hours,*770#,*770*4#,*770*3#,Prepaid,Rs. 345 Incl Tax,B2C
Offer,ExperienceCenter,Hybrid,Weekly Super Duper Routing Weekly Super Plus,"5000 On-net Minutes, 120 Off-net Minutes, 5000 SMS, 10 GBs",X+6 Days,24 hours,No,No,24 Hours,*770#,*770*4#,*770*3#,Prepaid,Rs. 345 Incl Tax,B2C
Offer,Franchise,Hybrid,Weekly Super Duper Routing Weekly Super Plus,"5000 On-net Minutes, 120 Off-net Minutes, 5000 SMS, 10 GBs",X+6 Days,24 hours,No,No,24 Hours,*770#,*770*4#,*770*3#,Prepaid,Rs. 345 Incl Tax,B2C
Offer,BackEndTeam,Hybrid,Monthly Super Duper Plus,"50 GBs Data, 3,000 On-net & SMS, 500 Off-net Mins",30 Days,24 hours,No,No,24 hours,*707#,*707*4#,*707*3#,Prepaid,"RS 1739 (inc tax) ",B2C
Offer,CallCenter,Hybrid,Monthly Super Duper Plus,"50 GBs Data, 3,000 On-net & SMS, 500 Off-net Mins",30 Days,24 hours,No,No,24 hours,*707#,*707*4#,*707*3#,Prepaid,"RS 1739 (inc tax) ",B2C
Offer,ExperienceCenter,Hybrid,Monthly Super Duper Plus,"50 GBs Data, 3,000 On-net & SMS, 500 Off-net Mins",30 Days,24 hours,No,No,24 hours,*707#,*707*4#,*707*3#,Prepaid,"RS 1739 (inc tax) ",B2C
Offer,Franchise,Hybrid,Monthly Super Duper Plus,"50 GBs Data, 3,000 On-net & SMS, 500 Off-net Mins",30 Days,24 hours,No,No,24 hours,*707#,*707*4#,*707*3#,Prepaid,"RS 1739 (inc tax) ",B2C
Offer,BackEndTeam,Hybrid,Make Your Own Offer,As per Customer Selection,N\A,NA,No,No,24 hours,*303#,NA,NA,Prepaid,As per Selection,B2C
Offer,CallCenter,Hybrid,Make Your Own Offer,As per Customer Selection,N\A,NA,No,No,24 hours,*303#,NA,NA,Prepaid,As per Selection,B2C
Offer,ExperienceCenter,Hybrid,Make Your Own Offer,As per Customer Selection,N\A,NA,No,No,24 hours,*303#,NA,NA,Prepaid,As per Selection,B2C
Offer,Franchise,Hybrid,Make Your Own Offer,As per Customer Selection,N\A,NA,No,No,24 hours,*303#,NA,NA,Prepaid,As per Selection,B2C
Offer,BackEndTeam,Hybrid,MST Daily Hybrid Bundle,300 Jazz Minutes 300 SMS (All Network) 30 MB (3G Data),Till Midnight,24 hours,No,No,Till Midnight,*651#,NA,*651*2#,Prepaid,Rs. 7 (incl. tax),B2C
Offer,CallCenter,Hybrid,MST Daily Hybrid Bundle,300 Jazz Minutes 300 SMS (All Network) 30 MB (3G Data),Till Midnight,24 hours,No,No,Till Midnight,*651#,NA,*651*2#,Prepaid,Rs. 7 (incl. tax),B2C
Offer,ExperienceCenter,Hybrid,MST Daily Hybrid Bundle,300 Jazz Minutes 300 SMS (All Network) 30 MB (3G Data),Till Midnight,24 hours,No,No,Till Midnight,*651#,NA,*651*2#,Prepaid,Rs. 7 (incl. tax),B2C
Offer,Franchise,Hybrid,MST Daily Hybrid Bundle,300 Jazz Minutes 300 SMS (All Network) 30 MB (3G Data),Till Midnight,24 hours,No,No,Till Midnight,*651#,NA,*651*2#,Prepaid,Rs. 7 (incl. tax),B2C
Offer,BackEndTeam,LBC,LBC KPK (routed to Super Offer *212#),-,1 Day,24 Hours,No,No,Same day Midnight,*291#,*291*4#,*291*3#,Prepaid,Rs 30 (incl tax),B2C
Offer,CallCenter,LBC,LBC KPK (routed to Super Offer *212#),-,1 Day,24 Hours,No,No,Same day Midnight,*291#,*291*4#,*291*3#,Prepaid,Rs 30 (incl tax),B2C
Offer,ExperienceCenter,LBC,LBC KPK (routed to Super Offer *212#),-,1 Day,24 Hours,No,No,Same day Midnight,*291#,*291*4#,*291*3#,Prepaid,Rs 30 (incl tax),B2C
Offer,Franchise,LBC,LBC KPK (routed to Super Offer *212#),-,1 Day,24 Hours,No,No,Same day Midnight,*291#,*291*4#,*291*3#,Prepaid,Rs 30 (incl tax),B2C
